id,tweet_url,Date,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,Tags
9.91E+17,https://twitter.com/bloggingawaydeb/status/991306755865968640,5/1/2018,2018-05-01 13:22:02+00:00,bloggingawaydeb,"Do you repair old clothes? It could help you stay #debtfree...  https://t.co/YZ4P5x5XfO

#personalfinance #finance #bloggingawaydebt #debt #MoneyMoves https://t.co/pWLaMWwyWa",original,,debtfree personalfinance finance bloggingawaydebt debt MoneyMoves,https://twitter.com/bloggingawaydeb/status/991306755865968640/photo/1 https://twitter.com/bloggingawaydeb/status/991306755865968640/photo/1,https://buff.ly/2rccZSZ,1,,,,en,,FALSE,0,,,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",8.92E+17,Mon Jul 31 10:14:44 +0000 2017,FALSE,Welcome to Blogging Away Debt.  WeÉ??re glad youÉ??re here! This blog is all about our journey to get rid of debt!,0,213,370,2,United States,Blogging Away Debt,97,,http://www.bloggingawaydebt.com/,FALSE,Financial Security
9.91E+17,https://twitter.com/SlimFitWallet/status/991483687379324928,5/2/2018,2018-05-02 01:05:06+00:00,SlimFitWallet,"Sallie Mae: YouÉ??re going to be in debt forever.É??

Me: Nope! É????è???èü??è?É?çÉ??ã?è??????è?É?çÉ??ã?è

Listen to my story about becoming debt free, by clicking the link. ??????è? ItÉ??s a good one!! 

#Debt #Money #MayDay #MoneyMoves #TuesdayMotivation #Blogger https://t.co/zLNFWFSPEq https://t.co/yBid6ZYIxm",original,,Debt Money MayDay MoneyMoves TuesdayMotivation Blogger,https://twitter.com/SlimFitWallet/status/991483687379324928/photo/1,https://www.chainofwealth.com/podcast/e61-simone-from-slim-fit-wallet/,1,,,,en,,FALSE,0,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",3188120668,Mon Apr 20 19:33:31 +0000 2015,FALSE,Unhappy being $80k in debt I took control of my money and paid it off in 3 years É?õ Sharing how you can be debt free too É?õ Follow me!,1482,1961,1726,27,"Baltimore, MD",Slim Fit Wallet,3090,Pacific Time (US & Canada),http://Slimfitwallet.blog,FALSE,Education
9.90E+17,https://twitter.com/easymoney_slum/status/990021532171763712,4/28/2018,2018-04-28 00:15:01+00:00,easymoney_slum,RT @HCPMarionette: Congratulations to the #classof2018 for their nearly $5M in scholarship money so far! ThatÉ??s a lot of ???¯ for around 100 pÉ??,retweet,,classof2018,,,0,,,,en,,,1,9.90E+17,HCPMarionette,747805494,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.24E+17,Sun Apr 24 03:52:30 +0000 2016,FALSE,i rarely use this,96,128,128,1,"Oklahoma City, OK",Zach ???Å,503,,http://kanyes-long-lost-son.tumblr.com,FALSE,Education
9.90E+17,https://twitter.com/HCPMarionette/status/989999081522114564,4/27/2018,2018-04-27 22:45:48+00:00,HCPMarionette,Congratulations to the #classof2018 for their nearly $5M in scholarship money so far! ThatÉ??s a lot of ???¯ for around 100 people. #moneymoves #collegebound #hcpeagles #eaglepride,original,,classof2018 moneymoves collegebound hcpeagles eaglepride,,,4,,,,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",747805494,Thu Aug 09 19:35:46 +0000 2012,FALSE,We are the online student news site for Harding Charter Preparatory High School in Oklahoma City.,136,231,298,8,Oklahoma City,HCP Marionette,3915,Central Time (US & Canada),http://www.hcpmarionette.com,FALSE,Education
9.91E+17,https://twitter.com/miosotis1978/status/991229895144542208,5/1/2018,2018-05-01 08:16:37+00:00,miosotis1978,#business #bossbabe #wealthy #rich #Entrepreneur #Entrepreneurship #owner #CEO #MoneyMoves #FinancialFreedom #millionairemindset #Millionaire #lifestyle #luxurylifestyle #DreamChasing #woman #man #businesspartners #follo4follo #Jobs #jobseekers,reply,,business bossbabe wealthy rich Entrepreneur Entrepreneurship owner CEO MoneyMoves FinancialFreedom millionairemindset Millionaire lifestyle luxurylifestyle DreamChasing woman man businesspartners follo4follo Jobs jobseekers,,,1,miosotis1978,9.91E+17,9.88E+17,und,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",9.88E+17,Sun Apr 22 01:38:51 +0000 2018,FALSE,My Name is Mio from New York. I'm Entrepreneur looking for like minded Entrepreneur also. Let connect!!!,22,5,63,0,"New York, NY",Miosotis Berberena,19,,http://www.moneywithmio.weebly.com,FALSE,Financial Security
9.93E+17,https://twitter.com/IvanDaniels89/status/992912425753169921,5/5/2018,2018-05-05 23:42:24+00:00,IvanDaniels89,#Businessman #moneymoves #success ?ˇ#singer #songwriter #rapper #rnb #hiphopÉ?? https://t.co/cd652m8GQX,original,,Businessman moneymoves success singer songwriter rapper rnb hiphop,,https://www.instagram.com/p/BiaiJYShPCS/?utm_source=twitter,0,,,,und,,FALSE,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",442362516,Wed Dec 21 01:41:47 +0000 2011,FALSE,I.D is the name! #TEAMID Is the Gang Artist/Singer/Rapper/Songwriter R&b|Pop|Hiphop FOLLOW MEÉ?≠ã?è For Business inquiries: Ivandanielsmusic@gmail.com,37,1339,1082,45,,Ivan Daniels,8262,Central Time (US & Canada),https://soundcloud.com/ivandaniels89,FALSE,Financial Security
9.91E+17,https://twitter.com/C2CSD/status/991044712982294528,4/30/2018,2018-04-30 20:00:46+00:00,C2CSD,#makemoney Monday | #jobready #moneytips #lifetips #moneymoves #personalfinance https://t.co/IsJD5i2soK,quote,,makemoney jobready moneytips lifetips moneymoves personalfinance,,https://twitter.com/JA_USA/status/982836684541788160,0,,,,en,,FALSE,0,9.83E+17,JA_USA,17009186,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",1206358698,Fri Feb 22 00:32:02 +0000 2013,FALSE,We connect San Diego's young people to work experiences & help employers find the young talent they need to grow their workforce. An initiative of @sdworkforce.,1489,1414,1210,36,San Diego,CONNECT2Careers SD,4315,Pacific Time (US & Canada),http://www.C2CSD.org,FALSE,Financial Security
9.92E+17,https://twitter.com/ragini1496/status/992040873088057345,5/3/2018,2018-05-03 13:59:10+00:00,ragini1496,#programming #Bangalore #Softwaretesting #AUTOMATION #Selenium https://t.co/PUb3G0qSHW  #webdriver #courses #Learningfromthebest #EducationForAll #institute #Careers #MoneyMoves #deevelopment #student #professionaldevelopment #professional https://t.co/98FTttaqdG,original,,programming Bangalore Softwaretesting AUTOMATION Selenium webdriver courses Learningfromthebest EducationForAll institute Careers MoneyMoves deevelopment student professionaldevelopment professional,https://twitter.com/ragini1496/status/992040873088057345/photo/1,https://goo.gl/Si1oW1,1,,,,und,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.54E+17,Fri Jan 19 11:51:59 +0000 2018,FALSE,working in Besant technologies,87,10,149,0,"Chennai, India",ragini,83,Pacific Time (US & Canada),http://www.besanttechnologies.com,FALSE,Miscellaneous
9.93E+17,https://twitter.com/RebelHebrew/status/992809355492909056,5/5/2018,2018-05-05 16:52:50+00:00,RebelHebrew,@MacFromTha12 Love this. See now you should go to school and you can open your own firm to serve our people. #BlackWallStreet #HoodRich #MoneyMoves ???¯???¯???¯,reply,,BlackWallStreet HoodRich MoneyMoves,,,1,MacFromTha12,9.93E+17,433703173,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",173980553,Mon Aug 02 20:45:13 +0000 2010,FALSE,Follow @OheemaX Pink Is Pretty GH,2757,820,350,23,Stuck Between Two Realms,Hania Ex,54308,Eastern Time (US & Canada),,FALSE,Education
9.92E+17,https://twitter.com/Rockubyebaby/status/992175444316360704,5/3/2018,2018-05-03 22:53:54+00:00,Rockubyebaby,@RiggsJerrett @queennne_ Ya got that right hun... #bosslife #MoneyMoves #Music #artist,reply,,bosslife MoneyMoves Music artist,,,1,RiggsJerrett,9.92E+17,2240025949,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",132434842,Tue Apr 13 06:44:28 +0000 2010,FALSE,#artist #writer #rapper #Rockubyebaby #libra #libragang #ITalkThatShit #Barz4Dayz #money #music #rockubyebaby #rnb #hiphop #swervingonem #follow #chicago,1023,1014,3868,1,Chicago IL,Rockubyebaby,3102,America/Chicago,,FALSE,Motivation
9.91E+17,https://twitter.com/dwandafarmer/status/990912442212519937,4/30/2018,2018-04-30 11:15:11+00:00,dwandafarmer,"All You Have to Do is BELIEVE!

#BossBeliever 
#BeYourOwnBoss #MoneyMoves 
#InvestInYourself #MondayMotivation
#WakePraySlay #MillionairesClub 
#Paparazzi https://t.co/Kp6mqrr5iH",original,,BossBeliever BeYourOwnBoss MoneyMoves InvestInYourself MondayMotivation WakePraySlay MillionairesClub Paparazzi,https://twitter.com/dwandafarmer/status/990912442212519937/photo/1,,0,,,,en,,FALSE,0,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",48258636,Thu Jun 18 05:32:10 +0000 2009,FALSE,The. CED Doctor- (PhD) Community Economic Development Expert & Grant Writer Extraordinaire follow on periscope @theceddoctor http://t.co/7QO68vBiHg,845,832,1548,63,"Baltimore, MD",Dwanda Farmer,3420,America/New_York,http://www.theceddoctor.com,FALSE,Motivation
9.91E+17,https://twitter.com/unkindjen/status/991182320773271552,5/1/2018,2018-05-01 05:07:35+00:00,unkindjen,"https://t.co/7Z91MNu5gt
#bestcasjob #freemoney #moneymoves",original,,bestcasjob freemoney moneymoves,,http://bestcashjob.com/?refer=219075,0,,,,und,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.51E+17,Thu Jul 07 02:38:57 +0000 2016,FALSE,do you for you.,1557,49,189,0,New York,Soft thug ????,438,,http://Instagram.com/ohokayjen,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/mybpnetwork/status/992393657755033600,5/4/2018,2018-05-04 13:21:00+00:00,mybpnetwork,"I truly love it here ???ü É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??É??
#BPN #Network #Run #BlackBusiness #Mood #FunnyPost #GetOut #BlackProfessionals #Work #BlackProfessionalsNetwork #TGIF #Professionals #JustClockedIn #Americans #MoneyMoves #Fridays #AlreadyClockedOut #CareÉ?? https://t.co/hiBReGAi4Z https://t.co/GJIhDL9HQx",original,,BPN Network Run BlackBusiness Mood FunnyPost GetOut BlackProfessionals Work BlackProfessionalsNetwork TGIF Professionals JustClockedIn Americans MoneyMoves Fridays AlreadyClockedOut Care,https://twitter.com/mybpnetwork/status/992393657755033600/photo/1,https://ift.tt/2IelQOh,0,,,,en,,FALSE,0,,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",7.91E+17,Mon Oct 24 13:05:14 +0000 2016,FALSE,"Black Professionals Network leading the charge that ""together each achieves more"" Join and find out how! É?õ Powers the Black Professionals Summit @BPSummit",15,179,449,2,"Miami, FL",Black Professionals,491,Eastern Time (US & Canada),http://www.mybpnetwork.org,FALSE,Black Empowerment
9.91E+17,https://twitter.com/PhilipBulavko/status/990817360197144577,4/30/2018,2018-04-30 04:57:21+00:00,PhilipBulavko,If Monday doesnÉ??t excite you then itÉ??s time for a career change #MoneyLaundering #moneymoves #SuccessTrain #MondayMorning #MondayMotivaton #10X #askgaryvee #yougotthis #potiental #Blogging #innovation #MakeYourOwnLane #makemoney #chaseyourdream #energy #Analytics,original,,MoneyLaundering moneymoves SuccessTrain MondayMorning MondayMotivaton 10X askgaryvee yougotthis potiental Blogging innovation MakeYourOwnLane makemoney chaseyourdream energy Analytics,,,2,,,,en,,,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.88E+17,Sat Apr 21 14:52:15 +0000 2018,FALSE,"stay hungry, humble and always willing to better yourself #moneymoves follow me on instagram @philipbulavko",49,75,258,3,,Philip Felix Bulavko,146,,,FALSE,Motivation
9.90E+17,https://twitter.com/TasharaJones/status/989937285016768512,4/27/2018,2018-04-27 18:40:15+00:00,TasharaJones,Model on model on model????Boss making moves all the way around??????èØ??????è???????èØ. #beingserena #hbo #women #empowerment #work #success #moneymoves #boss #mother #daughter #friend #sister #serenawilliams #body #hustle #hustlehard #onmygrind #grinding #grind #blÉ?? https://t.co/kNVEi5oLDe https://t.co/DYElayGEAc,original,,beingserena hbo women empowerment work success moneymoves boss mother daughter friend sister serenawilliams body hustle hustlehard onmygrind grinding grind bl,https://twitter.com/TasharaJones/status/989937285016768512/photo/1,https://ift.tt/2r7ClRN,0,,,,en,,FALSE,0,,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",2966895789,Wed Jan 07 23:42:56 +0000 2015,FALSE,Page Six Reporter/Features Writer for the New York Post,244,241,11,34,,Tashara Jones,2605,,,FALSE,Celebrity
9.91E+17,https://twitter.com/Ladyskittlezs1/status/990722066998530048,4/29/2018,2018-04-29 22:38:42+00:00,Ladyskittlezs1,"MY SHIT MOVIN QUICKER THAN I EXPECTED. 
#BeastMode
#HustleHard
#MoneyMoves",original,,BeastMode HustleHard MoneyMoves,,,0,,,,en,,,0,,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",94031690,Wed Dec 02 05:58:09 +0000 2009,FALSE,,45,510,61,0,,Biqq Niecey,1145,Eastern Time (US & Canada),,FALSE,Motivation
9.92E+17,https://twitter.com/Henhawk04/status/991865920745345024,5/3/2018,2018-05-03 02:23:58+00:00,Henhawk04,Number one goal this summer..... MAKE MONEY ???¯ #ballin #MoneyMoves #moneygoals https://t.co/61IMTL7wsy,original,,ballin MoneyMoves moneygoals,https://twitter.com/Henhawk04/status/991865920745345024/photo/1,,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.65E+17,Thu May 18 02:09:07 +0000 2017,FALSE,"Baseball is life , Snapchat- henhawk34, Affiliate Marketer for Amazon, IUSB Outfielder https://t.co/ZUn8TcjjRU",1989,177,890,0,"South Bend, IN",Jordan Henderson,96,,https://www.hudl.com/video/3/5421688/58363eea5b3cda081069680a,FALSE,Motivation
9.93E+17,https://twitter.com/augustfinest2/status/992788557478719488,5/5/2018,2018-05-05 15:30:11+00:00,augustfinest2,Orientation today IÉ??m feeling good  !!Pray to the lord I get the Job ???è??è????¯#allsummer2k18 #moneymoves,original,,allsummer2k18 moneymoves,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.68E+17,Thu May 25 03:31:42 +0000 2017,FALSE,??????è? bossdeebaby????| (: ã?è ... North???ç,310,23,212,0,,Toodieshit ????,622,Pacific Time (US & Canada),,FALSE,Financial Security
9.91E+17,https://twitter.com/JasmineJJSU/status/990776203169628160,4/30/2018,2018-04-30 02:13:49+00:00,JasmineJJSU,"When God put visuals in your mind everyday that you have no choice but to make them a reality... ??????è®??????è®

#bossmoves #moneymoves #bosscertified",original,,bossmoves moneymoves bosscertified,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34223293,Wed Apr 22 08:32:38 +0000 2009,FALSE,Go and Follow my Business Twitter  Page B.O.S.S. Certified,571,788,846,18,Headquarters,Jasmine J-Su,18830,Central Time (US & Canada),https://m.facebook.com/JasmineJSu/,FALSE,Religious
9.92E+17,https://twitter.com/DBSMedia_/status/991806662544642053,5/2/2018,2018-05-02 22:28:29+00:00,DBSMedia_,"Yesss Krept &amp; Konan....???è??è???????è????ù
#Blackbusiness #Powermoves #Businessmoves #Moneymoves https://t.co/OsVrq7FxP4",original,,Blackbusiness Powermoves Businessmoves Moneymoves,,https://www.facebook.com/damilola.bisuga/posts/10216533050622849,2,,,,sv,,FALSE,0,,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",46642947,Fri Jun 12 12:44:40 +0000 2009,FALSE,"Broadcast Presenter&Host, 
Tech Enthusiast, Journalist Writer, Songwriter, #TheDBSShow 5-7pm Sunday's @allfm Mental Health Expert",4313,22686,3875,25,"Manchester, UK",DamiLola B Soyoye,13089,London,https://www.linkedin.com/in/damilola-bisuga-soyoye-8aa09779/,FALSE,Black Empowerment
9.90E+17,https://twitter.com/MS2TX99/status/990389693777924098,4/29/2018,2018-04-29 00:37:58+00:00,MS2TX99,#moneymoves #goals #WordsToLiveBy https://t.co/9ks1UB2PA7,quote,,moneymoves goals WordsToLiveBy,,https://twitter.com/intthings/status/989982901583339520,0,,,,und,,FALSE,0,9.90E+17,IntThings,131102007,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",302820590,Sat May 21 20:23:58 +0000 2011,FALSE,"Mississippi made, Texas paid, lover of life, eternal believer in the impossible. #hashtagroundup #amwriting #sixwordsstory",64190,862,1669,38,"Houston, TX",MagnoliaGirl,10192,Central Time (US & Canada),,FALSE,Motivation
9.92E+17,https://twitter.com/Sadiqueone/status/991570285085290496,5/2/2018,2018-05-02 06:49:13+00:00,Sadiqueone,@Gustavo_Browne But consistently encouraged by external forces...#family #apprehensions #MoneyMoves #alltheotherthings,reply,,family apprehensions MoneyMoves alltheotherthings,,,0,Gustavo_Browne,9.91E+17,211021207,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32456519,Fri Apr 17 15:55:27 +0000 2009,FALSE,"To everything there is a purpose far greater than that which meets the eye. To everything a season and time, Give Thanks. One life, OneÉù?. #SadiQ1",1061,234,192,7,"England (St. Vincent,Barbados)",SadiQ1,3863,Edinburgh,,FALSE,Relationships
9.93E+17,https://twitter.com/morozov_live/status/992875994095767552,5/5/2018,2018-05-05 21:17:38+00:00,morozov_live,"RT @tadhicoulter: ???????¯ @iamseanfrazier x @tytryone
É?õ  É?õ  É?õ
#artist #stylist #designer #tyhunyer 
#styling @smfglobalconsultants 
#MoneyMovesÉ??",retweet,,artist stylist designer tyhunyer styling,,,0,,,,en,,,3,9.93E+17,tadhicoulter,316684497,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",9.93E+17,Sat May 05 02:49:38 +0000 2018,FALSE,,359,1,6,0,?≠?¯?´?ß•? - ???Ê•??Ê•??Ò•ü•???,?≠?Ê•????Ê?? ????•????˙???˝,367,,,FALSE,Fashion
9.93E+17,https://twitter.com/rhalyns/status/992605759316877312,5/5/2018,2018-05-05 03:23:49+00:00,rhalyns,"RT @tadhicoulter: ???????¯ @iamseanfrazier x @tytryone
É?õ  É?õ  É?õ
#artist #stylist #designer #tyhunyer 
#styling @smfglobalconsultants 
#MoneyMovesÉ??",retweet,,artist stylist designer tyhunyer styling,,,0,,,,en,,,3,9.93E+17,tadhicoulter,316684497,"<a href=""http://cinchtweet.com"" rel=""nofollow"">CinchTweet-Rhalyns</a>",3250072860,Fri Jun 19 22:59:06 +0000 2015,FALSE,"The perfect place for affordable fashion clothing at https://t.co/ITgjiQWoNd, follow us at @rhalyns to receive incredible discounts.",5783,10428,1395,6,United States,RhalynÉ??s,3977,Central Time (US & Canada),https://rhalyns.com,FALSE,Fashion
9.93E+17,https://twitter.com/FashionWTFs/status/992601431403302912,5/5/2018,2018-05-05 03:06:37+00:00,FashionWTFs,"RT @tadhicoulter: ???????¯ @iamseanfrazier x @tytryone
É?õ  É?õ  É?õ
#artist #stylist #designer #tyhunyer 
#styling @smfglobalconsultants 
#MoneyMovesÉ??",retweet,,artist stylist designer tyhunyer styling,,,0,,,,en,,,3,9.93E+17,tadhicoulter,316684497,"<a href=""http://cinchtweet.com"" rel=""nofollow"">SKI CinchTweet</a>",8.27E+17,Fri Feb 03 10:23:01 +0000 2017,FALSE,"https://t.co/82mRzoGFMI is all about #fashion, opinions #catwalk #runway, what #celebrities are wearing, #RedCarpet #FashionReviews, #FashionShows #designers",16737,739,617,7,Fashion,FashionWTF,10905,Pacific Time (US & Canada),,FALSE,Fashion
9.93E+17,https://twitter.com/Curtissjstayfly/status/992813102721916928,5/5/2018,2018-05-05 17:07:43+00:00,Curtissjstayfly,#emerald GREEN DAY???? #richcolor #moneymoves É?????¯ IMPROMPTU #headshot #face ???? https://t.co/hnFbvx3VCi,original,,emerald richcolor moneymoves headshot face,,https://www.instagram.com/p/BiZe1ffnxlo/?utm_source=twitter,0,,,,en,,FALSE,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2832459535,Fri Sep 26 01:57:22 +0000 2014,FALSE,Curtis J is the latest buzz coming out of Los Angeles Ca. He is a songwriter as well as a fashion icon. His clothing line STAYFLY brand snap back hats.,146,297,479,30,"Los Angeles, CA",Curtis J,1559,,https://youtu.be/Lon0PQLew20,FALSE,Fashion
